source,target,weight
GB,BR,68.0
GB,CL,102.0
GB,MU,4.0
GB,EG,28.0
GB,IE,126.0
GB,MX,68.0
GB,VN,20.0
GB,HR,124.0
GB,LK,14.0
GB,AE,58.0
GB,PR,4.0
GB,PH,44.0
GB,AR,4.0
GB,IQ,14.0
GB,RO,6.0
GB,MO,8.0
GB,QA,44.0
GB,CO,16.0
GB,JM,2.0
GB,CZ,52.0
GB,EC,16.0
GB,SK,2.0
GB,LU,8.0
GB,KZ,6.0
GB,BH,4.0
GB,JO,4.0
GB,AZ,2.0
GB,TH,2.0
GB,NP,12.0
GB,LC,2.0
GB,AM,2.0
GB,LV,8.0
GB,HU,2.0
GB,TN,24.0
GB,MT,40.0
GB,ID,26.0
GB,ET,26.0
GB,KH,26.0
GB,KE,8.0
GB,SY,2.0
IN,CN,134.0
IN,VN,16.0
IN,EG,18.0
IN,NL,76.0
IN,US,1744.0
IN,BE,6.0
IN,GB,396.0
IN,NO,78.0
IN,RU,38.0
IN,IT,112.0
IN,NZ,44.0
IN,DE,114.0
IN,IE,78.0
IN,SA,250.0
IN,FR,58.0
IN,JP,48.0
IN,CH,54.0
IN,AE,176.0
IN,SG,292.0
IN,PT,8.0
IN,AT,30.0
IN,BR,4.0
IN,JO,16.0
IN,CZ,16.0
IN,TR,42.0
IN,TH,38.0
IN,AU,94.0
IN,MX,14.0
IN,CA,242.0
IN,ES,30.0
IN,KR,182.0
IN,ET,8.0
IN,LU,4.0
IN,DK,36.0
IN,BD,64.0
IN,IR,64.0
IN,IQ,36.0
IN,PL,28.0
IN,YE,4.0
IN,NG,20.0
IN,PK,2.0
IN,GR,16.0
IN,IL,6.0
IN,TW,48.0
IN,FI,14.0
IN,NP,26.0
IN,PH,10.0
IN,KH,82.0
IN,UA,6.0
IN,RO,2.0
IN,MY,32.0
IN,OM,8.0
IN,SI,6.0
IN,MO,6.0
IN,CO,24.0
IN,CY,10.0
IN,PE,34.0
IN,KZ,12.0
IN,HU,8.0
IN,QA,14.0
IN,LA,12.0
IN,ID,28.0
IN,XK,2.0
IN,HR,2.0
IN,TN,18.0
IN,SY,2.0
IN,SE,6.0
IN,GE,2.0
IN,EE,6.0
IN,ZA,14.0
IN,BW,14.0
IN,HK,2.0
IN,UZ,6.0
IN,LB,8.0
GR,ES,14.0
GR,US,156.0
GR,MA,16.0
GR,OM,4.0
GR,GB,134.0
GR,TR,6.0
GR,FR,46.0
GR,CH,122.0
GR,IT,162.0
GR,DE,42.0
GR,CY,24.0
GR,AU,6.0
GR,CN,34.0
GR,IN,16.0
GR,PK,4.0
GR,PL,38.0
GR,VN,4.0
GR,DK,12.0
GR,KZ,6.0
GR,RU,2.0
GR,NO,4.0
GR,NL,4.0
GR,AT,8.0
GR,AG,2.0
GR,QA,8.0
GR,IR,10.0
GR,JP,2.0
GR,EG,2.0
GR,MX,2.0
GR,SI,2.0
GR,SG,2.0
GR,SE,6.0
GR,BR,2.0
GR,AE,10.0
GR,MT,20.0
GR,PT,12.0
GR,IE,2.0
GR,BE,4.0
GR,CA,18.0
GR,JO,16.0
GR,ME,10.0
GR,FI,12.0
GR,RO,2.0
BR,US,452.0
BR,CN,60.0
BR,CA,104.0
BR,FR,34.0
BR,PT,66.0
BR,MX,6.0
BR,SI,4.0
BR,CH,56.0
BR,CL,12.0
BR,IN,4.0
BR,NL,66.0
BR,PE,16.0
BR,AU,92.0
BR,KR,8.0
BR,GB,68.0
BR,RU,14.0
BR,ES,20.0
BR,DE,48.0
BR,ZA,10.0
BR,IT,18.0
BR,BE,2.0
BR,IE,4.0
BR,DK,2.0
BR,SE,22.0
BR,CY,4.0
BR,AE,10.0
BR,GR,2.0
BR,TN,24.0
BR,JO,4.0
BR,SY,4.0
BR,QA,12.0
BR,MN,6.0
BR,BG,6.0
BR,LU,2.0
BR,JP,4.0
BR,IL,10.0
BR,EG,2.0
BR,NG,12.0
BR,MY,2.0
BR,IR,2.0
BR,TR,2.0
BR,NO,2.0
BR,PL,8.0
BR,TW,6.0
BR,GH,8.0
BR,MA,8.0
BR,ET,8.0
BR,KE,8.0
BR,CD,8.0
BR,ML,16.0
BR,MW,8.0
BR,CO,16.0
LI,NO,2.0
LI,FR,2.0
LI,CH,4.0
JO,KW,44.0
JO,US,82.0
JO,CA,30.0
JO,IN,16.0
JO,YE,30.0
JO,AE,104.0
JO,SE,8.0
JO,SA,62.0
JO,NZ,16.0
JO,IE,4.0
JO,DK,2.0
JO,NL,4.0
JO,AT,4.0
JO,PK,6.0
JO,NO,4.0
JO,QA,20.0
JO,LB,156.0
JO,CN,8.0
JO,IQ,114.0
JO,MY,78.0
JO,GB,4.0
JO,AU,34.0
JO,KZ,2.0
JO,DE,42.0
JO,NG,4.0
JO,TN,70.0
JO,BR,4.0
JO,IT,6.0
JO,SY,6.0
JO,EG,56.0
JO,IR,4.0
JO,PT,2.0
JO,TR,4.0
JO,KH,4.0
JO,GR,16.0
JO,TH,2.0
JO,ID,18.0
JO,MX,2.0
JO,FR,2.0
JO,JP,2.0
JO,CL,2.0
JO,PL,2.0
MU,GB,4.0
LT,LV,4.0
LT,US,6.0
LT,FR,2.0
LT,IT,4.0
LT,NL,2.0
PH,GB,44.0
PH,IN,10.0
PH,CA,30.0
PH,US,60.0
PH,BD,18.0
PH,DE,12.0
PH,CN,14.0
PH,TH,4.0
PH,JP,40.0
PH,ZA,10.0
PH,LC,2.0
PH,AM,2.0
PH,NG,8.0
PH,PK,2.0
PH,NO,4.0
PH,HR,8.0
PH,AT,2.0
PH,CL,4.0
PH,CZ,2.0
PH,QA,2.0
PH,ID,2.0
PH,MX,2.0
PH,MY,8.0
PH,ET,2.0
PH,IT,2.0
PH,AU,2.0
PH,RU,2.0
PH,KH,2.0
PH,CH,2.0
SI,HR,10.0
SI,JP,4.0
SI,FI,4.0
SI,US,54.0
SI,BR,4.0
SI,GB,44.0
SI,MK,22.0
SI,CN,22.0
SI,UZ,4.0
SI,DE,14.0
SI,FR,10.0
SI,ES,10.0
SI,IT,30.0
SI,CA,10.0
SI,IN,6.0
SI,AU,6.0
SI,AT,2.0
SI,NL,4.0
SI,CZ,2.0
SI,DK,2.0
SI,CH,8.0
SI,IR,10.0
SI,QA,2.0
SI,TR,2.0
SI,EG,2.0
SI,GR,2.0
SI,MX,2.0
SI,SG,2.0
SI,BE,2.0
SI,SE,4.0
AE,SA,138.0
AE,PK,132.0
AE,CN,124.0
AE,IN,176.0
AE,EG,10.0
AE,CA,52.0
AE,KZ,16.0
AE,US,200.0
AE,CH,14.0
AE,JP,16.0
AE,KR,12.0
AE,HK,2.0
AE,JO,104.0
AE,GB,58.0
AE,MY,62.0
AE,PS,14.0
AE,BH,4.0
AE,FR,32.0
AE,NO,28.0
AE,OM,10.0
AE,QA,18.0
AE,KW,6.0
AE,AU,36.0
AE,LB,28.0
AE,SE,16.0
AE,RU,2.0
AE,DE,2.0
AE,NG,18.0
AE,TW,2.0
AE,PL,2.0
AE,IR,10.0
AE,PT,10.0
AE,CY,8.0
AE,BR,10.0
AE,GR,10.0
AE,IQ,18.0
AE,ID,4.0
AE,DZ,12.0
AE,TN,28.0
AE,SG,4.0
AE,LK,6.0
AE,SY,2.0
AE,TR,10.0
AE,NZ,16.0
AE,KH,12.0
AE,SK,2.0
AE,AF,2.0
AE,ZA,2.0
AE,IL,8.0
AE,RS,4.0
AE,ES,4.0
KY,US,28.0
KY,CN,114.0
KY,SG,118.0
KY,TW,4.0
KY,CA,4.0
KY,GB,2.0
KY,AU,18.0
KY,SA,4.0
KY,SX,2.0
KY,HK,12.0
RO,SE,8.0
RO,NO,4.0
RO,US,98.0
RO,FR,16.0
RO,IR,4.0
RO,CN,6.0
RO,HK,2.0
RO,CY,2.0
RO,HR,2.0
RO,AU,8.0
RO,CA,4.0
RO,NZ,6.0
RO,GB,6.0
RO,IN,2.0
RO,NG,14.0
RO,MY,2.0
RO,KW,6.0
RO,TR,2.0
RO,IT,4.0
RO,ES,2.0
RO,BG,2.0
RO,RU,4.0
RO,AT,4.0
RO,CH,4.0
RO,DE,2.0
RO,GR,2.0
RO,PT,2.0
RO,PK,6.0
SD,GB,24.0
SD,SA,16.0
SD,US,4.0
EG,VN,4.0
EG,IN,18.0
EG,KR,24.0
EG,PK,82.0
EG,SA,210.0
EG,ES,14.0
EG,US,96.0
EG,CA,26.0
EG,AE,10.0
EG,DZ,16.0
EG,CN,74.0
EG,TR,10.0
EG,GB,28.0
EG,DE,4.0
EG,ET,2.0
EG,IE,2.0
EG,PT,2.0
EG,BG,2.0
EG,QA,12.0
EG,IQ,34.0
EG,IR,10.0
EG,IT,14.0
EG,JP,2.0
EG,AU,4.0
EG,GR,2.0
EG,FR,2.0
EG,MX,2.0
EG,SI,2.0
EG,SG,6.0
EG,PL,8.0
EG,JO,56.0
EG,KW,8.0
EG,MY,16.0
EG,LB,32.0
EG,TN,8.0
EG,ID,14.0
EG,LV,4.0
EG,CY,2.0
EG,CH,4.0
EG,FI,2.0
EG,IL,2.0
EG,BR,2.0
BO,ES,32.0
PA,NG,2.0
KZ,AZ,6.0
KZ,AE,16.0
KZ,TR,22.0
KZ,IT,12.0
KZ,IN,12.0
KZ,RU,6.0
KZ,NO,6.0
KZ,GR,6.0
KZ,GB,6.0
KZ,MY,16.0
KZ,JO,2.0
KZ,MX,6.0
DZ,CA,2.0
DZ,GB,18.0
DZ,FR,46.0
DZ,US,10.0
DZ,QA,10.0
DZ,EG,16.0
DZ,DK,2.0
DZ,CH,2.0
DZ,CZ,2.0
DZ,NG,2.0
DZ,FI,6.0
DZ,AU,2.0
DZ,CN,14.0
DZ,HK,8.0
DZ,AE,12.0
DZ,TN,22.0
DZ,MY,2.0
UY,AR,56.0
RW,KE,4.0
RW,US,4.0
CO,DE,86.0
CO,AU,14.0
CO,ES,62.0
CO,VE,2.0
CO,US,102.0
CO,NL,16.0
CO,DK,2.0
CO,IT,8.0
CO,GB,16.0
CO,SG,86.0
CO,TR,4.0
CO,IN,24.0
CO,NO,12.0
CO,SE,2.0
CO,AR,6.0
CO,ID,10.0
CO,BE,10.0
CO,NZ,2.0
CO,UG,2.0
CO,CA,4.0
CO,FI,4.0
CO,FR,80.0
CO,NG,8.0
CO,KE,4.0
CO,BR,16.0
SE,AU,58.0
SE,GB,108.0
SE,IR,8.0
SE,ES,58.0
SE,CN,662.0
SE,US,302.0
SE,DK,30.0
SE,BA,8.0
SE,DE,164.0
SE,IT,90.0
SE,PK,38.0
SE,NO,64.0
SE,XK,16.0
SE,FR,50.0
SE,JP,4.0
SE,FI,4.0
SE,PT,2.0
SE,UG,14.0
SE,ZA,2.0
SE,NG,8.0
SE,NE,2.0
SE,NA,2.0
SE,CA,118.0
SE,CH,218.0
SE,RO,8.0
SE,BE,6.0
SE,NL,58.0
SE,SA,26.0
SE,VN,4.0
SE,TR,4.0
SE,AT,22.0
SE,JO,8.0
SE,HK,26.0
SE,CY,2.0
SE,HR,2.0
SE,NZ,6.0
SE,TW,8.0
SE,MY,2.0
SE,RU,34.0
SE,SG,28.0
SE,AE,16.0
SE,MX,4.0
SE,GH,2.0
SE,CO,2.0
SE,LU,60.0
SE,GR,6.0
SE,IL,4.0
SE,GE,4.0
SE,CM,2.0
SE,TH,12.0
SE,BW,2.0
SE,BR,22.0
SE,LV,2.0
SE,CZ,8.0
SE,CL,8.0
SE,KR,6.0
SE,MK,4.0
SE,IN,6.0
SE,QA,2.0
SE,SI,4.0
SE,PL,2.0
BS,US,76.0
BS,DE,56.0
BS,CN,8.0
BS,AT,16.0
BS,FR,10.0
BS,KR,2.0
PR,US,50.0
PR,GB,4.0
SA,PK,372.0
SA,AE,138.0
SA,CN,286.0
SA,KR,84.0
SA,EG,210.0
SA,IN,250.0
SA,IT,26.0
SA,GB,270.0
SA,AU,12.0
SA,NL,12.0
SA,SD,16.0
SA,NG,54.0
SA,DE,28.0
SA,US,432.0
SA,BD,74.0
SA,JP,16.0
SA,CA,46.0
SA,TN,50.0
SA,ES,38.0
SA,IR,4.0
SA,ID,48.0
SA,FI,4.0
SA,IQ,30.0
SA,IE,54.0
SA,MY,116.0
SA,ET,2.0
SA,SE,26.0
SA,DK,4.0
SA,FR,16.0
SA,VN,20.0
SA,SG,8.0
SA,RU,26.0
SA,YE,16.0
SA,LB,36.0
SA,OM,12.0
SA,PE,4.0
SA,NO,4.0
SA,CH,24.0
SA,JO,62.0
SA,QA,20.0
SA,PS,16.0
SA,TW,14.0
SA,GE,8.0
SA,GH,4.0
SA,KW,40.0
SA,KY,4.0
SA,SX,4.0
SA,MX,4.0
SA,PT,2.0
SA,SY,2.0
SA,TR,2.0
SA,PL,2.0
SA,AF,2.0
SA,LK,4.0
SA,HU,4.0
ML,US,58.0
ML,TR,12.0
ML,ZM,2.0
ML,ZA,20.0
ML,CH,10.0
ML,GH,18.0
ML,FR,2.0
ML,CA,2.0
ML,CN,2.0
ML,NG,8.0
ML,DE,2.0
ML,LK,2.0
ML,JP,8.0
ML,MA,16.0
ML,BR,16.0
ML,ET,16.0
ML,KE,16.0
ML,CD,16.0
ML,MW,16.0
MO,CN,524.0
MO,AU,38.0
MO,US,48.0
MO,GB,8.0
MO,IN,6.0
MO,ES,4.0
MO,CH,2.0
MO,CA,2.0
MO,TH,4.0
MO,KR,4.0
MO,JP,6.0
MO,DE,8.0
MO,SG,8.0
MO,CV,2.0
ET,NO,12.0
ET,DE,42.0
ET,IN,8.0
ET,FR,6.0
ET,US,22.0
ET,EG,2.0
ET,SA,2.0
ET,KR,2.0
ET,CN,18.0
ET,GB,26.0
ET,NG,8.0
ET,PK,2.0
ET,PH,2.0
ET,HR,8.0
ET,AT,2.0
ET,CL,4.0
ET,CZ,2.0
ET,QA,2.0
ET,ID,2.0
ET,MX,2.0
ET,MY,8.0
ET,IT,2.0
ET,BD,2.0
ET,AU,2.0
ET,RU,2.0
ET,ZA,12.0
ET,KH,2.0
ET,CH,2.0
ET,GH,8.0
ET,MA,8.0
ET,BR,8.0
ET,KE,8.0
ET,CD,8.0
ET,ML,16.0
ET,MW,8.0
TN,ES,8.0
TN,FR,30.0
TN,SA,50.0
TN,CA,34.0
TN,ZA,6.0
TN,US,82.0
TN,QA,134.0
TN,PL,16.0
TN,JO,70.0
TN,BR,24.0
TN,IT,38.0
TN,SY,42.0
TN,HU,2.0
TN,GB,24.0
TN,AT,2.0
TN,AU,16.0
TN,KW,4.0
TN,AE,28.0
TN,MY,36.0
TN,IQ,30.0
TN,LB,16.0
TN,EG,8.0
TN,IR,32.0
TN,IN,18.0
TN,PT,18.0
TN,TR,32.0
TN,CN,32.0
TN,DZ,22.0
TN,SK,6.0
TN,MX,14.0
TN,JP,14.0
TN,CL,14.0
TN,NO,14.0
BH,US,10.0
BH,PK,4.0
BH,AE,4.0
BH,FR,2.0
BH,GB,4.0
BH,QA,2.0
GL,DK,4.0
JM,CN,8.0
JM,US,26.0
JM,CA,2.0
JM,IL,2.0
JM,GB,2.0
JM,HK,4.0
RU,HK,4.0
RU,SG,4.0
RU,US,184.0
RU,IN,38.0
RU,NL,48.0
RU,CA,8.0
RU,FR,40.0
RU,GB,106.0
RU,CZ,62.0
RU,CN,86.0
RU,QA,10.0
RU,PK,36.0
RU,KR,4.0
RU,IR,20.0
RU,ES,24.0
RU,MX,12.0
RU,JP,48.0
RU,BR,14.0
RU,SA,26.0
RU,DE,32.0
RU,TJ,18.0
RU,IT,22.0
RU,IL,2.0
RU,SE,34.0
RU,AE,2.0
RU,KZ,6.0
RU,NO,6.0
RU,GR,2.0
RU,BE,2.0
RU,AU,4.0
RU,EC,4.0
RU,NG,8.0
RU,PH,2.0
RU,HR,8.0
RU,AT,2.0
RU,CL,4.0
RU,ID,2.0
RU,MY,14.0
RU,ET,2.0
RU,BD,2.0
RU,ZA,2.0
RU,KH,2.0
RU,CH,2.0
RU,BG,2.0
RU,RO,4.0
IE,DE,34.0
IE,IN,78.0
IE,CN,94.0
IE,US,396.0
IE,PL,4.0
IE,NL,24.0
IE,IL,6.0
IE,CA,62.0
IE,SA,54.0
IE,ES,20.0
IE,GB,126.0
IE,EG,2.0
IE,FI,54.0
IE,NZ,128.0
IE,PK,12.0
IE,TR,18.0
IE,JO,4.0
IE,DK,4.0
IE,AT,10.0
IE,KR,8.0
IE,NG,8.0
IE,FR,12.0
IE,UG,2.0
IE,HK,10.0
IE,SG,4.0
IE,LB,12.0
IE,TW,2.0
IE,CH,8.0
IE,IT,8.0
IE,BR,4.0
IE,VN,48.0
IE,HR,4.0
IE,MT,10.0
IE,PT,4.0
IE,BE,2.0
IE,GR,2.0
IE,JP,8.0
IE,LU,2.0
IE,AU,56.0
LU,US,30.0
LU,FR,4.0
LU,IN,4.0
LU,CH,80.0
LU,CN,116.0
LU,AU,100.0
LU,CA,48.0
LU,SG,44.0
LU,KR,8.0
LU,GB,8.0
LU,SE,60.0
LU,IT,8.0
LU,DE,26.0
LU,ES,4.0
LU,NL,2.0
LU,BR,2.0
LU,IE,2.0
LU,TR,12.0
LU,MA,12.0
TL,ID,16.0
MD,US,24.0
NE,DE,10.0
NE,US,14.0
NE,JP,2.0
NE,GB,8.0
NE,FI,2.0
NE,PT,2.0
NE,UG,14.0
NE,ZA,2.0
NE,NG,6.0
NE,CN,4.0
NE,SE,2.0
NE,NA,2.0
NE,CA,2.0
JP,CN,612.0
JP,CA,182.0
JP,US,1036.0
JP,PL,20.0
JP,BE,6.0
JP,NL,80.0
JP,DE,126.0
JP,GB,222.0
JP,KR,114.0
JP,FR,72.0
JP,SI,4.0
JP,FI,8.0
JP,HK,50.0
JP,ID,48.0
JP,IT,78.0
JP,DK,12.0
JP,CZ,2.0
JP,GA,2.0
JP,SG,48.0
JP,IN,48.0
JP,TH,34.0
JP,VN,90.0
JP,MM,2.0
JP,TW,66.0
JP,BD,90.0
JP,AU,162.0
JP,CH,38.0
JP,PT,10.0
JP,UG,14.0
JP,ZA,42.0
JP,NG,6.0
JP,NE,2.0
JP,SE,4.0
JP,NA,2.0
JP,SA,16.0
JP,AE,16.0
JP,RU,48.0
JP,ML,8.0
JP,MY,14.0
JP,UA,2.0
JP,NZ,10.0
JP,ES,4.0
JP,IR,12.0
JP,QA,12.0
JP,TR,10.0
JP,EG,2.0
JP,GR,2.0
JP,MX,4.0
JP,PH,40.0
JP,RS,4.0
JP,AT,6.0
JP,IE,8.0
JP,MO,6.0
JP,BR,4.0
JP,TN,14.0
JP,JO,2.0
JP,SY,2.0
JP,CL,2.0
JP,NO,10.0
XK,SE,16.0
XK,IN,2.0
XK,HR,2.0
XK,CH,2.0
XK,MY,2.0
XK,PK,2.0
PE,DE,18.0
PE,US,14.0
PE,BR,16.0
PE,ES,14.0
PE,SA,4.0
PE,MX,12.0
PE,CA,12.0
PE,CL,8.0
PE,IN,34.0
PE,EC,34.0
CW,AW,24.0
CW,AG,36.0
CW,PL,4.0
KG,CN,2.0
KG,QA,4.0
KH,TR,2.0
KH,IN,82.0
KH,NG,46.0
KH,CN,30.0
KH,US,32.0
KH,VN,2.0
KH,AT,4.0
KH,SG,4.0
KH,ID,4.0
KH,AE,12.0
KH,JO,4.0
KH,GB,26.0
KH,PK,2.0
KH,PH,2.0
KH,NO,4.0
KH,HR,8.0
KH,CL,4.0
KH,CZ,2.0
KH,QA,2.0
KH,MX,2.0
KH,MY,8.0
KH,ET,2.0
KH,IT,2.0
KH,BD,2.0
KH,AU,2.0
KH,RU,2.0
KH,ZA,2.0
KH,CH,2.0
MX,ES,102.0
MX,US,632.0
MX,BR,6.0
MX,CN,54.0
MX,IN,14.0
MX,DE,28.0
MX,RU,12.0
MX,TR,20.0
MX,TW,8.0
MX,IR,18.0
MX,GB,68.0
MX,NL,8.0
MX,MK,4.0
MX,NO,10.0
MX,BE,8.0
MX,AU,10.0
MX,CA,24.0
MX,NZ,4.0
MX,IQ,2.0
MX,PE,12.0
MX,SE,4.0
MX,GH,2.0
MX,IT,18.0
MX,QA,14.0
MX,JP,4.0
MX,EG,2.0
MX,GR,2.0
MX,FR,4.0
MX,SI,2.0
MX,SG,4.0
MX,LV,2.0
MX,CZ,6.0
MX,SA,4.0
MX,NG,8.0
MX,PK,2.0
MX,PH,2.0
MX,HR,8.0
MX,AT,2.0
MX,CL,6.0
MX,ID,2.0
MX,MY,14.0
MX,ET,2.0
MX,BD,2.0
MX,ZA,2.0
MX,KH,2.0
MX,CH,6.0
MX,KZ,6.0
MX,HK,6.0
MX,TN,14.0
MX,JO,2.0
MX,SY,2.0
MX,PL,2.0
CV,MO,2.0
CV,CN,2.0
UA,PL,10.0
UA,GB,32.0
UA,US,10.0
UA,IN,6.0
UA,JP,2.0
UA,SK,14.0
UA,DE,4.0
UA,FI,8.0
UA,TR,2.0
SS,FR,4.0
SS,PL,64.0
SS,SG,18.0
SS,CN,14.0
PL,JP,20.0
PL,KR,96.0
PL,US,828.0
PL,GB,64.0
PL,CN,106.0
PL,IT,30.0
PL,IE,4.0
PL,UA,10.0
PL,CZ,6.0
PL,NL,4.0
PL,IN,28.0
PL,AT,46.0
PL,SS,64.0
PL,CA,4.0
PL,GR,38.0
PL,QA,14.0
PL,TN,16.0
PL,FI,2.0
PL,IL,40.0
PL,IR,6.0
PL,PK,6.0
PL,LB,4.0
PL,AE,2.0
PL,TW,4.0
PL,NZ,8.0
PL,FR,32.0
PL,IS,2.0
PL,PT,2.0
PL,EG,8.0
PL,SA,2.0
PL,AU,14.0
PL,TR,4.0
PL,VN,2.0
PL,CH,12.0
PL,AW,12.0
PL,AG,18.0
PL,CW,4.0
PL,DE,96.0
PL,EC,24.0
PL,MY,2.0
PL,JO,2.0
PL,MX,2.0
PL,BR,8.0
PL,SY,2.0
PL,CL,2.0
PL,NO,4.0
PL,SE,2.0
PL,ES,2.0
AM,PK,10.0
AM,PH,2.0
AM,GB,2.0
AM,LC,2.0
AM,AT,4.0
MT,NL,10.0
MT,US,2.0
MT,DE,4.0
MT,FR,2.0
MT,GB,40.0
MT,IT,60.0
MT,PT,40.0
MT,IE,10.0
MT,BE,20.0
MT,GR,20.0
LV,LT,4.0
LV,DE,2.0
LV,SE,2.0
LV,CZ,4.0
LV,MX,2.0
LV,GB,8.0
LV,CY,4.0
LV,EG,4.0
LV,CH,8.0
LV,US,4.0
LV,AU,4.0
AR,FR,16.0
AR,BE,4.0
AR,US,104.0
AR,UY,56.0
AR,GB,4.0
AR,IL,4.0
AR,CO,6.0
AR,DE,6.0
AR,EC,20.0
AR,CL,4.0
AR,ES,2.0
AR,IT,4.0
UG,DE,72.0
UG,US,146.0
UG,JP,14.0
UG,GB,64.0
UG,FI,14.0
UG,PT,14.0
UG,ZA,26.0
UG,NG,42.0
UG,CN,28.0
UG,NE,14.0
UG,SE,14.0
UG,NA,14.0
UG,CA,16.0
UG,IE,2.0
UG,ID,18.0
UG,CO,2.0
UG,NZ,2.0
UG,BN,6.0
UG,SG,18.0
UG,TW,4.0
LC,PH,2.0
LC,GB,2.0
LC,AM,2.0
DE,GB,1052.0
DE,CA,416.0
DE,US,4726.0
DE,IT,350.0
DE,NL,432.0
DE,BE,62.0
DE,ES,284.0
DE,NO,88.0
DE,AU,128.0
DE,AT,498.0
DE,RS,10.0
DE,CN,766.0
DE,JP,126.0
DE,IL,28.0
DE,IN,114.0
DE,IE,34.0
DE,DK,78.0
DE,PE,18.0
DE,CH,874.0
DE,SE,164.0
DE,TW,24.0
DE,TR,28.0
DE,ML,2.0
DE,ZM,2.0
DE,ZA,30.0
DE,GH,2.0
DE,FR,236.0
DE,NG,42.0
DE,LK,2.0
DE,KR,100.0
DE,CO,86.0
DE,SG,32.0
DE,SA,28.0
DE,VN,46.0
DE,FI,60.0
DE,PT,32.0
DE,UG,72.0
DE,NE,10.0
DE,NA,10.0
DE,ET,42.0
DE,GR,42.0
DE,MX,28.0
DE,IR,40.0
DE,EG,4.0
DE,BS,56.0
DE,ID,6.0
DE,HR,16.0
DE,SI,14.0
DE,PK,10.0
DE,TH,4.0
DE,CZ,92.0
DE,BR,48.0
DE,RU,32.0
DE,HU,2.0
DE,MK,4.0
DE,NZ,14.0
DE,HK,34.0
DE,MT,4.0
DE,AE,2.0
DE,PH,12.0
DE,LU,26.0
DE,QA,2.0
DE,BA,18.0
DE,UA,4.0
DE,LV,2.0
DE,JO,42.0
DE,AL,2.0
DE,BI,8.0
DE,OM,24.0
DE,EC,62.0
DE,AR,6.0
DE,EE,64.0
DE,CL,8.0
DE,BW,12.0
DE,MY,2.0
DE,MO,8.0
DE,PL,96.0
DE,BG,24.0
DE,RO,2.0
TJ,RU,18.0
BI,IL,14.0
BI,CA,8.0
BI,FR,16.0
BI,AU,4.0
BI,DE,8.0
BI,US,2.0
SG,CN,2188.0
SG,AU,218.0
SG,US,1576.0
SG,GB,460.0
SG,CA,326.0
SG,NL,20.0
