source,target,weight
Neurology,Family Medicine,8.0
Neurology,Oncotherapy,8.0
Neurology,Intensive Care Unit,10.0
Neurology,Orthopaedic Surgery,8.0
Neurology,Sports Medicine and Rehabilitation,2.0
Neurology,Vaccine,4.0
Neurology,Orthopedics,4.0
Neurology,Neuroengineering and Therapeutics,12.0
Neurology,Biomedical Image Computing and Analytics,2.0
Neurology,Computer and Information Science,2.0
Neurology,Emergency,50.0
Neurology,Musculoskeletal Surgery,2.0
Neurology,Mental Health,8.0
Neurology,Stomatology,14.0
Neurology,Medical Informatics,18.0
Neurology,Nursing,34.0
Neurology,Neuroscience Surgery and Trauma,2.0
Neurology,Health Outcomes and Biomedical Informatics,4.0
Neurology,Clinical Sciences,4.0
Neurology,Neurological Surgery,8.0
Neurology,Osteopathic Medicine,4.0
Neurology,Medicine and Health Sciences,2.0
Neurology,Medical Sciences,16.0
Neurology,Nephrology,2.0
Neurology,Surgery,12.0
Neurology,Ophthalmology,208.0
Neurology,Dermatology,8.0
Neurology,Allergy,4.0
Neurology,Anesthesiology,2.0
Neurology,Urology,2.0
Neurology,Eye Institute,4.0
Neurology,Cardiovascular Medicine,8.0
Neurology,Gastroenterology,10.0
Neurology,Rheumatology and Immunology,2.0
Neurology,Pediatric Hematology/Oncology,2.0
Neurology,Infectious Disease,4.0
Neurology,Diabetes,2.0
Neurology,Trauma and Surgical Critical Care,2.0
Neurology,Cardiovascular Medicine and Clinical Pharmacology,2.0
Neurology,Hematology/Oncology,8.0
Neurology,Cardiology,14.0
Neurology,Radiation Oncology,2.0
Neurology,Surgical Oncology & Endocrine Surgery,10.0
Neurology,Diagnostic Radiology,2.0
Neurology,Systems Neuroscience,12.0
Neurology,Veterinary Clinical Science and Services,8.0
Neurology,Health and Medical Sciences,4.0
Neurology,Small Animal Medicine and Surgery,12.0
Neurology,Veterinary Science,4.0
Neurology,Small Animal Medicine,8.0
Neurology,Veterinary,4.0
Neurology,Small Animal Clinic,4.0
Neurology,Neuropsychology,12.0
Neurology,Cognition and Plasticity,2.0
Neurology,"German Language and Literature, Linguistics",2.0
Neurology,Information and Computing Sciences,2.0
Neurology,Biomedical Data Science,6.0
Neurology,Dentistry,4.0
Neurology,Pathology & Laboratory Medicine,2.0
Neurology,Imaging Biomarkers and Computer-Aided Diagnosis,2.0
Neurology,Ophthalmology Informatics and Data Science,2.0
Neurology,Eye,2.0
Neurology,Biology,8.0
Neurology,Cardiothoracic Surgery,18.0
Neurology,Cardiovascular Surgery,2.0
Neurology,Radiology and Biomedical Informatics,2.0
Neurology,Anesthesia,2.0
Neurology,Statistics,2.0
Neurology,Convergence Software,4.0
Neurology,Cerebrovascular Disease Research,2.0
Neurology,Psychiatry and Neuroscience,4.0
Neurology,Knowledge Engineering for Human Learning,4.0
Neurology,Medicine Pharmacy,4.0
Neurology,Pain evaluation and treatment,4.0
Neurology,Neuro-Oncology,4.0
Neurology,Neurosciences,136.0
Neurology,Electrical and Data Engineering,6.0
Neurology,Computing and Information Technology,2.0
Neurology,Oncology,2.0
Neurology,Traditional Chinese Medicine,2.0
Neurology,Immuno-Oncology,2.0
Neurology,Global Statistics and Data Science,2.0
Neurology,Orthopaedics,20.0
Neurology,Pharmacy,6.0
Neurology,Advanced Medical and Surgical Sciences,176.0
Neurology,Molecular Medicine and Medical Biotechnology,22.0
Neurology,Human Neuroscience,44.0
Neurology,Clinical and Biological Sciences,44.0
Neurology,Biomedical,22.0
Neurology,Biotechnological and Applied Clinical Sciences,66.0
Neurology,Medical Sciences and Public Health,66.0
Neurology,Communication,4.0
Neurology,Rhetoric & Writing,8.0
Neurology,Brain Institute,2.0
Neurology,Diagnostic and Generalist Medicine,2.0
Neurology,General Medicine,30.0
Neurology,Community-Oriented Medical Education,10.0
Neurology,General Medicine and Emergency Care,2.0
Neurology,Preventive Medical Sciences,2.0
Neurology,Molecular and Human Genetics,2.0
Neurology,Clinical Epidemiology and Health Economics,2.0
Neurology,Emergency and General Medicine,2.0
Neurology,Digital Health,14.0
Neurology,Intensive Care Medicine,6.0
Neurology,Neural Information Processing,4.0
eResearch,Culture and Communication,2.0
eResearch,Engineering,4.0
eResearch,Ophthalmology,4.0
eResearch,Microelectronics,4.0
eResearch,Computer Science and Information Engineering,4.0
eResearch,Eye Research,4.0
Drug Discovery and Design,Health Intelligence,48.0
Drug Discovery and Design,Chinese Medicine,26.0
Drug Discovery and Design,Pharmaceutical Sciences,26.0
Human Genetics,Paediatric and Adolescent Medicine,2.0
Human Genetics,Metabolism,4.0
Human Genetics,Clinical Genomics,2.0
Human Genetics,Child and Adolescent Neurology,2.0
Human Genetics,Computational Biomedicine,8.0
Human Genetics,Biostatistics,16.0
Human Genetics,Biomedical and Health Informatics,8.0
Human Genetics,Pediatrics,4.0
AI Technology,Computer Science and Engineering,12.0
AI Technology,AI Lab,4.0
AI Technology,Artificial Intelligence in Medicine,18.0
AI Technology,Intelligent and Biomimetic Systems,6.0
Social and Behavioral Science,Teaching and Learning; Humanities and Digital Sciences,2.0
Social and Behavioral Science,Education,2.0
Medical Information Technology,Computer Science and Information Engineering,8.0
Medical Information Technology,Acupuncture and Moxibustion,14.0
Medical Information Technology,acupuncture and moxibustion,6.0
Medical Information Technology,Acupuncture and Massage,6.0
Clinical Genomics,Paediatric and Adolescent Medicine,2.0
Clinical Genomics,Metabolism,4.0
Clinical Genomics,Child and Adolescent Neurology,2.0
Clinical Genomics,Human Genetics,2.0
Artificial Intelligence in Healthcare,Ophthalmology,12.0
Artificial Intelligence in Healthcare,Software Engineering,2.0
Artificial Intelligence in Healthcare,Medicine,6.0
Artificial Intelligence in Healthcare,Mental Health,2.0
Mathematical and Data Sciences,Engineering,4.0
Mathematical and Data Sciences,Data and Innovation,4.0
Water Research,Hydrology and Water Resources,12.0
Chinese and Bilingual Studies,Speech and Language Laboratory,4.0
Chinese and Bilingual Studies,Computational Linguistics,4.0
Chinese and Bilingual Studies,Chinese Language and Culture,2.0
Chinese and Bilingual Studies,Education,2.0
Chinese and Bilingual Studies,Brain and Cognitive Sciences,8.0
Chinese and Bilingual Studies,Modern Languages,10.0
Chinese and Bilingual Studies,Mathematics,2.0
Chinese and Bilingual Studies,Philology,10.0
Chinese and Bilingual Studies,Language and Speech Laboratory,8.0
Chinese and Bilingual Studies,Immersive Learning and Metaverse in Education,6.0
Geospatial Data Science,Computer Science and Engineering,4.0
Geospatial Data Science,Computing,6.0
Geospatial Data Science,Public Health,2.0
Geospatial Data Science,Geography,2.0
Geospatial Data Science,Computer Science,2.0
Geospatial Data Science,Business,2.0
Geospatial Data Science,Geographical Sciences,2.0
Heart,Cardiology,4.0
Heart,Internal Medicine,4.0
Experimental Medicine,Otorhinolaryngology-Head and Neck Surgery,6.0
Experimental Medicine,Surgical Sciences and Integrated Diagnostics,2.0
English,English Language and Literature,10.0
English,Psychology,6.0
English,Experimental Psychology,2.0
English,Linguistics,10.0
English,English and Emerging Technology in Business & Design,2.0
English,Computer Science and Electrical Engineering,12.0
English,Chemistry,4.0
English,Computer and Information Science,6.0
English,Computer Science,10.0
English,Information & Library Science,2.0
English,German Language and Linguistics,16.0
English,English and American Studies,8.0
English,Cognitive Science,8.0
English,German,8.0
English,Slavic and Hungarian Studies,8.0
English,Speech-Language-Hearing Sciences,4.0
English,Public Educational,2.0
English,Informatics,4.0
English,Entrepreneurial Management,2.0
English,Applied Foreign Languages,2.0
English,Radiation Oncology,2.0
English,Humanities,2.0
English,Statistics,2.0
English,Linguistic,2.0
English,Languages and Translation,2.0
English,Electrical Engineering and Computer Science,8.0
English,Business Administration,2.0
English,Business,8.0
English,World Languages,2.0
English,Information Technology,4.0
English,Linguistics and Translation,2.0
English,Industrial Engineering,2.0
English,Digital Security,2.0
English,Information Management,2.0
English,Electrical Techniques,2.0
English,Computer Sciences,2.0
English,Computer Systems Techniques,2.0
English,Language and Literacy Education,4.0
English,Computer Science and Information Engineering,6.0
English,Computer Science and Engineering,18.0
English,Medical Physics,2.0
English,Physics,2.0
English,Communication,4.0
English,Applied Linguistics,4.0
English,Urology,4.0
English,Information Studies,4.0
English,Computer Science and Statistical Sciences,2.0
English,Advanced Sciences and Languages,4.0
English,Computing Science and Engineering,2.0
English,Information Systems Technology and Design,8.0
Cognitive and Brain Sciences,Engineering,2.0
Cognitive and Brain Sciences,Psychology,12.0
Cognitive and Brain Sciences,Medicine,14.0
Cognitive and Brain Sciences,Data and Decisions Sciences,6.0
Cognitive and Brain Sciences,Foreign Studies,2.0
Cognitive and Brain Sciences,Biomedical Engineering,40.0
Cognitive and Brain Sciences,AI Research,8.0
Cognitive and Brain Sciences,Experimental Psychology and Neuropsychology,8.0
Cognitive and Brain Sciences,Integrative Developmental Neuroscience,8.0
Cognitive and Brain Sciences,Mental Health,8.0
Cognitive and Brain Sciences,Neuroimaging,8.0
Cognitive and Brain Sciences,Cognitive and Cognition,8.0
Biophysics and Quantitative Biology,Molecular and Cellular Biology,4.0
Biophysics and Quantitative Biology,Chemistry,4.0
Computer Science & Information Engineering,Endocrinology and Metabolism,4.0
Computer Science & Information Engineering,Cardiovascular,4.0
Computer Science & Information Engineering,Computer Science,8.0
Speech Modeling,Knowledge representation,6.0
Chemistry,Biology,14.0
Chemistry,Earth Sciences,14.0
Chemistry,Earth and Space Exploration,2.0
Chemistry,Physics and Engineering,4.0
Chemistry,Microscopy,2.0
Chemistry,Biological Science,2.0
Chemistry,Physical Sciences,30.0
Chemistry,Criminology,4.0
Chemistry,Social Data Science,6.0
Chemistry,Computer Science and Electrical Engineering,6.0
Chemistry,English,4.0
Chemistry,Information and Software Engineering,16.0
Chemistry,Logistics Science and Technology,2.0
Chemistry,Engineering,2.0
Chemistry,Information Management,2.0
Chemistry,Computer Science,94.0
Chemistry,Mathematics and Computer Science,16.0
Chemistry,Energy Technologies,8.0
Chemistry,Materials Science and Engineering,18.0
Chemistry,Chemical Engineering,212.0
Chemistry,Life Sciences,4.0
Chemistry,Chemistry & Biochemistry,12.0
Chemistry,Electrical Engineering and Computer Sciences,16.0
Chemistry,Chemistry and Biochemistry,40.0
Chemistry,Engineering and Technology,2.0
Chemistry,Crop protection and Environmental Biology,16.0
Chemistry,Pure and Industrial Chemistry,32.0
Chemistry,"Chemistry, Biochemistry, Biomolecular Engineering",2.0
Chemistry,Informatics,4.0
Chemistry,Machine Intelligence and Data Science,4.0
Chemistry,Environmental Studies,4.0
Chemistry,"Electrical & Computer Engineering, Systems Engineering",4.0
Chemistry,Biomedical Engineering,6.0
Chemistry,Medicine,4.0
Chemistry,Infectious Diseases,8.0
Chemistry,Systems Biology,2.0
Chemistry,Pharma R&D Information Tech,4.0
Chemistry,Nanomaterials for Clean Energy Applications,4.0
Chemistry,Digital Materials,44.0
Chemistry,Artificial Chemical Intelligence,66.0
Chemistry,Mechanical Engineering and Materials Science,44.0
Chemistry,Material Measurement,22.0
Chemistry,Applied Mathematics and Computational Research,44.0
Chemistry,Condensed Matter and Nanosciences,22.0
Chemistry,Material Research and Testing,66.0
Chemistry,Molecular Simulation,132.0
Chemistry,Data Science,44.0
Chemistry,Data Science and Learning,22.0
Chemistry,Bioengineering,6.0
Chemistry,Chemistry; Computer Science,10.0
Chemistry,Chemical and Biomolecular Engineering,64.0
Chemistry,Artificial Intelligence,64.0
Chemistry,Computational Science and Modeling,32.0
Chemistry,Theoretical Studies,32.0
Chemistry,Algorithmic and Robotized Synthesis,32.0
Chemistry,Energy Engineering,32.0
Chemistry,Materials Research and Engineering,32.0
Chemistry,Chemical Engineering & Applied Chemistry,32.0
Chemistry,Chemical Data-Driven Research,32.0
Chemistry,"Artificial Chemical Intelligence, Catalysis",32.0
Chemistry,Materials,64.0
Chemistry,Energy Conversion and Storage,32.0
Chemistry,Sport and Physical Education,6.0
Chemistry,Surgical Research,2.0
Chemistry,Sports Performance,2.0
Chemistry,Neurosciences,4.0
Chemistry,Exercise Science,2.0
Chemistry,Social Sciences and Humanities,2.0
Chemistry,Physiotherapy,8.0
Chemistry,Physical Education and Sports,2.0
Chemistry,Motor Behavior,2.0
Chemistry,Creative Industries,2.0
Chemistry,Physical Education and Sport Teaching,2.0
Chemistry,Public Health,2.0
Chemistry,Comparative and Experimental Medicine,2.0
Chemistry,Physiology,2.0
Chemistry,Sport Science and Physical Education,2.0
Chemistry,Physical Education,2.0
Chemistry,Sport and Exercise,2.0
Chemistry,Family and Community Medicine,2.0
Chemistry,Sports Cardiology,2.0
Chemistry,Molecular and Cellular Biology,2.0
Chemistry,Biophysics and Quantitative Biology,4.0
Chemistry,Molecular Targets and Therapeutics,6.0
Chemistry,Supercomputing,4.0
Chemistry,Natural Sciences,4.0
Research Analytics,Prosthodontics,2.0
Research Analytics,Diabetes,2.0
Innovative Therapies for Abdominal Metastases,Anesthesia and Critical Care,8.0
Innovative Therapies for Abdominal Metastases,Anesthesia and Intensive Care,4.0
Innovative Therapies for Abdominal Metastases,Anesthesiology,8.0
Innovative Therapies for Abdominal Metastases,Head and Neck Oncology,4.0
Innovative Therapies for Abdominal Metastases,Oncology,4.0
Advanced Computing,Computer Applications,4.0
Advanced Computing,Instrumentation and Control Engineering,2.0
Big Data Management and Analysis Methods,Information,2.0
Big Data Management and Analysis Methods,Artificial Intelligence,20.0
Big Data Management and Analysis Methods,Computer Science and Engineering,6.0
Big Data Management and Analysis Methods,Automation,4.0
Big Data Management and Analysis Methods,Pattern Recognition,4.0
Big Data Management and Analysis Methods,AI Industry Research,2.0
Big Data Management and Analysis Methods,Electronics and Information Engineering,12.0
Anesthesia and Perioperative Care,Systems Biology,16.0
Anesthesia and Perioperative Care,Biological Chemistry and Molecular Pharmacology,16.0
Anesthesia and Perioperative Care,Cell Biology,8.0
New Media Technology,Information Research,8.0
Natural Language Processing,Computer Science,36.0
Natural Language Processing,Language Technology,8.0
Natural Language Processing,Knowledge representation,4.0
Natural Language Processing,Health data- and model- driven Knowledge Acquisition,2.0
Natural Language Processing,Linguistics,8.0
Natural Language Processing,Automatic Language Modelling and ANAlysis & Computational Humanities,6.0
Natural Language Processing,Interdisciplinary Laboratory of Digital Sciences,2.0
Natural Language Processing,Data and Web Science,2.0
Natural Language Processing,Psychology,2.0
Natural Language Processing,Informatics and Cognitive Science,2.0
Natural Language Processing,Clinical Psychology,2.0
Natural Language Processing,Mind/Brain Sciences,4.0
Natural Language Processing,Nutrition and Dietetics,4.0
Natural Language Processing,Sociology,2.0
Natural Language Processing,Data Strategy and Policy,2.0
Natural Language Processing,Pharmacy,8.0
Natural Language Processing,Medicine,6.0
Natural Language Processing,Biomedical Sciences and Engineering,2.0
Natural Language Processing,Computational Health Sciences,4.0
Natural Language Processing,Medical School,4.0
Natural Language Processing,Engineering and Applied Sciences,4.0
Natural Language Processing,Biomedical Ethics,4.0
Natural Language Processing,Artificial Intelligence and Digital Innovation,4.0
Natural Language Processing,Data-Driven Insights and Innovation,2.0
Natural Language Processing,Clinical Excellence,2.0
Rare Diseases,Forensic Medicine,126.0
Rare Diseases,Basic Science & Forensic Medicine,18.0
Rare Diseases,Clinical Medical Sciences,18.0
Rare Diseases,Public Health,18.0
Rare Diseases,Bioinformatics,18.0
Rare Diseases,Cellular Stress Biology,18.0
Rare Diseases,Archaeological Science,18.0
Molecular Imaging and Therapeutics,Data Science,2.0
Molecular Imaging and Therapeutics,Radiology and Radiological Science,8.0
Molecular Imaging and Therapeutics,Diagnostic Imaging,4.0
Department of Chemistry,Molecular Biology,2.0
Department of Chemistry,Biomedical Informatics,2.0
Department of Chemistry,Digital Science and Technology,2.0
Department of Chemistry,Legal Studies,2.0
Department of Chemistry,Computer Science and Engineering,2.0
Department of Chemistry,Human Rights,2.0
Department of Chemistry,AI,2.0
Economic Informatics,Informatics,4.0
Chinese Information Processing,Electronic,10.0
Chinese Information Processing,Computer Science,20.0
Electronics and Electrical Communication Engineering,Electrical,16.0
Electronic Information and Electrical Engineering,Artificial Intelligence,14.0
Electronic Information and Electrical Engineering,Information Science and Technology,4.0
Electronic Information and Electrical Engineering,Cyberspace Security,4.0
Electronic Information and Electrical Engineering,Information Science and Engineering,4.0
Electronic Information and Electrical Engineering,Computer Science and Technology,2.0
Electronic Information and Electrical Engineering,"Micro/Nano Electronics, Artificial Intelligence",6.0
Electronic Information and Electrical Engineering,Finance,2.0
Electronic Information and Electrical Engineering,Multidimensional Information Processing,6.0
Electronic Information and Electrical Engineering,Civil Engineering,2.0
Electronic Information and Electrical Engineering,Ophthalmology,8.0
Electronic Information and Electrical Engineering,Applied Sciences,4.0
Health System Innovation and Improvement,Nursing,4.0
Biomedical and Neuromotor Sciences,Economics and Law,4.0
Biomedical and Neuromotor Sciences,Italian and Supranational Public Law,4.0
Biomedical and Neuromotor Sciences,Molecular and Developmental Medicine,8.0
Biomedical and Neuromotor Sciences,Law and Economics,2.0
Soft Computing and Data Mining,Computer Science and Information Technology,10.0
Oculofacial Plastic and Reconstructive Surgery,Clinical Sciences,14.0
Psychometrics,Existential Risk,16.0
Psychometrics,Psychology,2.0
Food and Biological Engineering,Engineering,4.0
Food and Biological Engineering,Medical Instruments and Information,42.0
Food and Biological Engineering,Biology,14.0
Nursing Administration and Education,Clinical Pharmacy,8.0
Nursing Administration and Education,Community and Mental Health Nursing,8.0
Quantitative Methods,Artificial Intelligence,4.0
Quantitative Methods,Economics and Business Administration,4.0
Quantitative Methods,Information Systems,4.0
Data Engineering and Sciences,AI and Blockchain,16.0
Data Engineering and Sciences,Computing and Mathematical Sciences,16.0
Communication and Journalism,Communication,6.0
Communication and Journalism,Advertising,2.0
Communication and Journalism,Computing,6.0
Biomedical Technology,Engineering,8.0
Biomedical Technology,Systems and Computing Engineering,8.0
Business Data Processing and Management,Physiology,4.0
RNA Architecture and Reactivity,Medical Specialties,20.0
RNA Architecture and Reactivity,Agrobiotechnology,30.0
RNA Architecture and Reactivity,Health,10.0
Molecular and Cellular Biology,Biophysics and Quantitative Biology,4.0
Molecular and Cellular Biology,Chemistry,2.0
Infectious Diseases and Public Health,Behavioral Science,10.0
Infectious Diseases and Public Health,Social Work and Social Administration,2.0
Infectious Diseases and Public Health,Electronic,2.0
Dental Materials and Prosthodontics,Preventive and Restorative Dentistry,4.0
Dental Materials and Prosthodontics,Medicine and Dentistry,2.0
Dental Materials and Prosthodontics,Dentistry,6.0
Economic Engineering,Data Mining,4.0
Economic Engineering,Software Engineering,2.0
Brain Imaging and Neural Dynamics,Clinical Neurosciences,16.0
Brain Imaging and Neural Dynamics,Social,8.0
Brain Imaging and Neural Dynamics,Brain Research Imaging Centre,8.0
Brain Imaging and Neural Dynamics,Experimental Psychology,16.0
Forestry and Forest Products,Forest Industries Research,6.0
Radiodiagnosis,Pathology,6.0
Radiodiagnosis,Otorhinolaryngology and Head and Neck Surgery,4.0
Radiodiagnosis,Computer Science and Engineering,4.0
Radiodiagnosis,Physiology,14.0
Radiodiagnosis,Anatomy,8.0
Radiodiagnosis,Plastic Reconstructive & Aesthetic Surgery,2.0
Radiodiagnosis,Interdisciplinary Sciences,2.0
Radiodiagnosis,Neuro-Physiotherapy,2.0
Scientific Research,Computer Science,16.0
Pathology and Immunology,Clinical Neurosciences,32.0
Pathology and Immunology,Neurosurgery,8.0
Pathology and Immunology,Oncology,4.0
Pathology and Immunology,Radiation Oncology,4.0
Pathology and Immunology,Medicine,28.0
Pathology and Immunology,Computational Pathology and AI,16.0
Pathology and Immunology,Laboratory Medicine and Pathology,16.0
Pathology and Immunology,Pathology,20.0
Pathology and Immunology,Computer Science,8.0
Plant Biology,Genomics,4.0
Plant Biology,Plant Sciences and Technology,4.0
Plant Biology,Bioenergy Research,8.0
Basic and Clinical Sciences,Health Services Research,2.0
Basic and Clinical Sciences,Public Health,2.0
Basic and Clinical Sciences,Biomedical Data Sciences,2.0
Algorithmic and Robotized Synthesis,Chemical and Biomolecular Engineering,16.0
Algorithmic and Robotized Synthesis,Artificial Intelligence,16.0
Algorithmic and Robotized Synthesis,Computational Science and Modeling,8.0
Algorithmic and Robotized Synthesis,Theoretical Studies,8.0
Algorithmic and Robotized Synthesis,Energy Engineering,8.0
Algorithmic and Robotized Synthesis,Chemistry,32.0
Algorithmic and Robotized Synthesis,Materials Research and Engineering,8.0
Algorithmic and Robotized Synthesis,Chemical Engineering & Applied Chemistry,8.0
Algorithmic and Robotized Synthesis,Chemical Data-Driven Research,8.0
Algorithmic and Robotized Synthesis,"Artificial Chemical Intelligence, Catalysis",8.0
Algorithmic and Robotized Synthesis,Materials,16.0
Algorithmic and Robotized Synthesis,Energy Conversion and Storage,8.0
Interaction,Intelligent Computing,8.0
Interaction,Computer Science,16.0
Interaction,Computer Science and Engineering,8.0
Interaction,Computer Science and Informatics,4.0
Health and Justice,Emergency Medicine,96.0
Health and Justice,Biomedical Informatics and Data Science,72.0
Astronautic Dynamics,Information and Communication Engineering,28.0
Intelligence Networks,Educational Information Technology,2.0
Intelligence Networks,Electrical Engineering,2.0
Dependable Service Computing in Cyber Physical Society,Special Equipment Inspection,48.0
Dependable Service Computing in Cyber Physical Society,Big Data and Software Engineering,6.0
Neurology and Neurosurgery,Psychiatry and Behavioral Health,16.0
Neurology and Neurosurgery,"Information Sciences, Computer Science",4.0
Neurology and Neurosurgery,Medical Electronics Engineering,4.0
Neurology and Neurosurgery,Radiology,16.0
Neurology and Neurosurgery,Population and Quantitative Health Sciences,4.0
Neurology and Neurosurgery,Information Sciences and Technology,4.0
Neurology and Neurosurgery,Information and Library Science,4.0
Neurology and Neurosurgery,Anesthesiology,4.0
Neurology and Neurosurgery,Emergency Medicine,2.0
Neurology and Neurosurgery,Child Neurology,4.0
Neurology and Neurosurgery,Science,2.0
Empirical Linguistics and Computational Language Modeling,German Language.,2.0
Applied Informatics,Computing,4.0
Applied Informatics,Social Information Science,4.0
Applied Informatics,Automation and Applied Informatics,2.0
Applied Informatics,Computer Science and Engineering,2.0
Applied Informatics,Artificial Intelligence,2.0
Applied Informatics,Algebra,2.0
Applied Informatics,Computer Engineering,2.0
Applied Informatics,Information Technology,14.0
Behavioral Health and Technology,Systems and Information Engineering,4.0
Behavioral Health and Technology,Medicine,2.0
Surgery/Urology,Urology,12.0
Surgery/Urology,Urologic Oncology,2.0
Surgery/Urology,Surgery,2.0
Surgery/Urology,Innovation and Information Technology,2.0
Medical Bigdata Convergence,Convergence Security,8.0
Medical Bigdata Convergence,Surgery,12.0
Medical Bigdata Convergence,Medical Informatics,4.0
Medical Bigdata Convergence,Medical Record Information,4.0
Men's Health: Aging and Metabolism,Biostatistics,6.0
Men's Health: Aging and Metabolism,Global Affairs,2.0
Men's Health: Aging and Metabolism,Medicine,2.0
Information and Computer,Computer Science and Engineering,16.0
Information and Computer,Educational Technology,8.0
Applied Pharmacy,Social and Clinical Pharmacy,8.0
Applied Pharmacy,Social Pharmacy and Pharmaceutical Legislation,8.0
Applied Pharmacy,Geriatrics and Gerontology,8.0
Cardiology and Vascular Medicine,Pharmaceutical Management and Clinical Pharmacy,10.0
Cardiology and Vascular Medicine,Pathology and Molecularpathology,2.0
Cardiology and Vascular Medicine,Health,8.0
Cardiology and Vascular Medicine,Didactics and Education Research in the Health Sector,2.0
Cardiology and Vascular Medicine,Anaesthesiology,2.0
Cardiology and Vascular Medicine,Artificial Intelligence,48.0
Cardiology and Vascular Medicine,Disaster and Emergency Medicine,16.0
Cardiology and Vascular Medicine,Cardiology,48.0
Cardiology and Vascular Medicine,Health Science,32.0
Cardiology and Vascular Medicine,Medical Technology,6.0
Cardiology and Vascular Medicine,Health Humanities,2.0
Cardiology and Vascular Medicine,Pediatric Nephrology and Rheumatology,2.0
Cardiology and Vascular Medicine,Pharmacy,2.0
Cardiology and Vascular Medicine,Gastrointestinal Cancer Translational Research,2.0
Cardiology and Vascular Medicine,Epidemiology and Biostatistics,2.0
Data Science and Computational Intelligence,High Performance Computing and Networking,28.0
Data Science and Computational Intelligence,Electronic and Electrical Engineering,8.0
Data Science and Computational Intelligence,Informatics Engineering,8.0
Data Science and Computational Intelligence,Communications Engineering,4.0
Data Science and Computational Intelligence,Human-Centered AI,8.0
Social Science,Sociology,2.0
Social Science,Political Science,2.0
Social Science,Asia-Pacific Studies,2.0
Social Science,Public Health and Primary Care,6.0
Social Science,Science,2.0
Social Science,Microbiology,2.0
Social Science,Social and Behavioural Sciences,2.0
Social Science,Philosophy,2.0
Social Science,Engineering,196.0
Social Science,Psychology,24.0
Information Engineering and Computer Science,Computer Science and Technology,12.0
Information Engineering and Computer Science,Artificial Intelligence,10.0
Information Engineering and Computer Science,Natural History Sciences,2.0
Information Engineering and Computer Science,Foreign Languages and Applied Linguistics,2.0
Information Engineering and Computer Science,Computer Engineering,12.0
Information Engineering and Computer Science,Applied Computer Science,4.0
English Language and Linguistics,Modern Languages,4.0
Mental Health and Psychological Crisis Intervention,Engineering,192.0
Chemical Technology,Pattern Recognition,12.0
Chemical Technology,Computer Science,2.0
Chemical Technology,Atomistic and Molecular Mechanics,4.0
Language Engineering Methods,"Computer Science, Mechanics, and Engineering Sciences",4.0
Language Engineering Methods,Social Sciences,4.0
Electronic and Computer Engineering,Software Engineering,2.0
Electronic and Computer Engineering,Linguistics,4.0
Electronic and Computer Engineering,Public Health,8.0
Electronic and Computer Engineering,Data Science and Analytics,2.0
